,study,subj,run,state,instruction,cot,errors,ipt,ed,pd,pd_ed,streets,turns,sum_deviation,sum_target_deviation,segment_pdist,segment_edist,pdist_to_dest,edist_to_dest,turn,start,goal,rt,rt_mode,rt_log,cot_log,ipt_log,cot_total,cot_log_total,state_ix,H,degree,H_total,N_dis_avg,N_dis_start,N_dis_sym_start,N_dis_goal,N_dis_sym_goal,TH_dis,rt_z,rt_log_z,cot_z,cot_log_z,ipt_z,ipt_log_z,cot_log_total_z,ed_z,pd_z,pd_ed_z,segment_pdist_z,segment_edist_z,pdist_to_dest_z,edist_to_dest_z,degree_z,sum_deviation_z,sum_target_deviation_z,H_z,H_total_z,N_dis_avg_z,N_dis_start_z,N_dis_goal_z,N_dis_sym_start_z,N_dis_sym_goal_z,TH_dis_z,rt_speed,step,steps
3632,2,222,17,2620430621,Hyde Park corner,0.2,0.0,12.7,8947.896369,10818.175,1.209018808,27,16,2163.369581,3184.772042,0.0,237.2251654,6158.661,5252.290213,1.0,1556097306,109670,0.2,cot,-1.6094379124341003,-1.6094379124341003,2.5416019934645457,41.2,-0.5663669534715399,41163,0.0,0,1.3862943611198906,0.4170119432692157,0.4170118811519032,0.9987220593038781,0.4170118771301108,0.9986987249103974,0.0,-0.8296456576461805,-1.3131856442673604,-0.8234502196958341,-1.2628352462165173,0.3719230338277676,0.4792795931854463,-0.6377467350632617,1.2088597565868004,0.8635663757375626,-0.3520702874935333,-0.5308222200827108,-0.3128865835521018,0.8061322030407354,1.164731993758238,,0.16041469112019818,-0.3932826199469103,-1.2722595685032863,-1.2695443351441145,0.38369695094490236,-0.06800556810138085,0.001680030614759821,-0.022415454643281985,-0.048155892788089065,-1.2722596338122318,fast,29,10
3633,2,222,17,2620430621,Knightsbrdge,2.6,0.0,12.7,8947.896369,10818.175,1.209018808,27,16,2163.369581,3184.772042,0.0,237.2251654,6158.661,5252.290213,1.0,1556097306,109670,2.6,cot,0.9555114450274363,0.9555114450274363,2.5416019934645457,41.2,-0.5663669534715399,41163,0.0,0,1.3862943611198906,0.4170119432692157,0.4170118811519032,0.9987220593038781,0.4170118771301108,0.9986987249103974,0.0,-0.05374222883538,0.48151726240630893,0.10232855690429715,0.5893311146100683,0.3719230338277676,0.4792795931854463,-0.6377467350632617,1.2088597565868004,0.8635663757375626,-0.3520702874935333,-0.5308222200827108,-0.3128865835521018,0.8061322030407354,1.164731993758238,,0.16041469112019818,-0.3932826199469103,-1.2722595685032863,-1.2695443351441145,0.38369695094490236,-0.06800556810138085,0.001680030614759821,-0.022415454643281985,-0.048155892788089065,-1.2722596338122318,slow,29,10
3634,2,222,17,2620430621,Kensington,3.1,0.0,12.7,8947.896369,10818.175,1.209018808,27,16,2163.369581,3184.772042,0.0,237.2251654,6158.661,5252.290213,1.0,1556097306,109670,3.1,cot,1.1314021114911006,1.1314021114911006,2.5416019934645457,41.2,-0.5663669534715399,41163,0.0,0,1.3862943611198906,0.4170119432692157,0.4170118811519032,0.9987220593038781,0.4170118771301108,0.9986987249103974,0.0,0.10790431883353678,0.6045884994429415,0.29519913536265785,0.71634289153255,0.3719230338277676,0.4792795931854463,-0.6377467350632617,1.2088597565868004,0.8635663757375626,-0.3520702874935333,-0.5308222200827108,-0.3128865835521018,0.8061322030407354,1.164731993758238,,0.16041469112019818,-0.3932826199469103,-1.2722595685032863,-1.2695443351441145,0.38369695094490236,-0.06800556810138085,0.001680030614759821,-0.022415454643281985,-0.048155892788089065,-1.2722596338122318,slow,29,10
3635,2,222,17,2620430621,Kensington Gore,0.1,0.0,12.7,8947.896369,10818.175,1.209018808,27,16,2163.369581,3184.772042,0.0,237.2251654,6158.661,5252.290213,1.0,1556097306,109670,0.1,cot,-2.3025850929940455,-2.3025850929940455,2.5416019934645457,41.2,-0.5663669534715399,41163,0.0,0,1.3862943611198906,0.4170119432692157,0.4170118811519032,0.9987220593038781,0.4170118771301108,0.9986987249103974,0.0,-0.8619749671799639,-1.798182845512199,-0.8620243353875062,-1.763361265258659,0.3719230338277676,0.4792795931854463,-0.6377467350632617,1.2088597565868004,0.8635663757375626,-0.3520702874935333,-0.5308222200827108,-0.3128865835521018,0.8061322030407354,1.164731993758238,,0.16041469112019818,-0.3932826199469103,-1.2722595685032863,-1.2695443351441145,0.38369695094490236,-0.06800556810138085,0.001680030614759821,-0.022415454643281985,-0.048155892788089065,-1.2722596338122318,fast,29,10
3642,2,223,17,25504191,the mall,2.5,0.0,11.8,8947.896369,11716.358,1.309398044,41,20,3053.911732,5547.353142,398.704,381.3804074,7831.756,5408.210191,1.0,1556097306,109670,2.5,cot,0.9162907318741551,0.9162907318741551,2.468099531471619,16.799999999999997,-5.556052362631865,44580,1.0986122886681096,0,1.0986122886681096,0.4170119084193605,0.41701187850656385,0.9978410133657377,0.4170118765696182,0.9978177094612095,0.4581344071104497,0.2922557292922299,0.9091695557348219,0.5023836175825757,1.0387939463564624,-0.5187622666601936,-0.1595073339479757,-0.1492492159635903,1.2088597565868004,1.0653241160473073,-0.28984305355369366,-0.21499370671034476,-0.1739362008612316,1.326816243872272,1.2323284594139226,,0.8849189224998475,0.3723460643305101,0.6944056476634518,-1.337847097170165,0.1993864401063126,-0.06806429582239032,0.0016779497111858298,-0.08014241650157618,-0.10584082783117515,0.6944059189561993,slow,12,3
3645,2,223,17,13349302,park lane,0.1,0.0,11.8,8947.896369,11716.358,1.309398044,41,20,3053.911732,5547.353142,2956.08,2221.265954,4875.676,3505.62709,0.0,1556097306,109670,0.1,cot,-2.3025850929940455,-2.3025850929940455,2.468099531471619,16.799999999999997,-5.556052362631865,239,0.0,0,1.0986122886681096,0.4170118760304465,0.4170118760479619,1.0000253952930003,0.41701187604878187,1.0000020495991417,0.0,-0.686355278590901,-1.1178846828609839,-0.6684962490712724,-1.0881487116111235,-0.5187622666601936,-0.1595073339479757,-0.1492492159635903,1.2088597565868004,1.0653241160473073,-0.28984305355369366,1.8108005171102544,1.5995185640197491,0.40685432932391213,0.4074957798978175,,0.8849189224998475,0.3723460643305101,-1.2722595685032863,-1.337847097170165,0.02809111489961301,-0.06811887788920228,0.0016760160368377716,0.06298035013324943,0.03717995470423015,-1.2722596338122318,fast,27,3
3646,2,223,17,27503594,marble arch,0.8,0.0,11.8,8947.896369,11716.358,1.309398044,41,20,3053.911732,5547.353142,447.042,109.0907523,4428.634,3402.446701,0.0,1556097306,109670,0.8,cot,-0.2231435513142097,-0.2231435513142097,2.468099531471619,16.799999999999997,-5.556052362631865,230,0.0,0,1.0986122886681096,0.41701194577506456,0.41701188134217515,0.9999344315513433,0.417011877170325,0.9999110681173374,0.0,-0.4009270679583211,0.19162243089880227,-0.32698962129723336,0.28588780311830736,-0.5187622666601936,-0.1595073339479757,-0.1492492159635903,1.2088597565868004,1.0653241160473073,-0.28984305355369366,-0.17670334925370168,-0.43639458429559924,0.26773034952514885,0.3627636698061994,,0.8849189224998475,0.3723460643305101,-1.2722595685032863,-1.337847097170165,0.39694963968136854,-0.06800134397833031,0.001680179915422054,0.05702031988079512,0.031222895866222983,-1.2722596338122318,slow,25,3
3650,2,224,17,25161375,lower thames st,,0.0,5.1,8947.896369,12660.551,1.41491927,51,34,4457.77375,7706.60957,877.413,792.4880074,11783.138,8157.619507,,1556097306,109670,5.1,ipt,1.62924053973028,,1.62924053973028,18.5,0.7567301733256522,2571,1.3862943611198906,0,5.662960480135945,0.4170118914560294,0.4170118772188971,0.9997357344710799,0.4170118762968355,0.9997123911469421,0.5781012336454334,0.5532347587101324,0.7795185630887934,,,-1.0686762504246756,-1.2461871926882575,-0.8212436116933048,1.2088597565868004,1.2774170259512783,-0.22442819010603107,0.1642097921458794,0.22232797624809048,2.5565261806236204,2.42428830180444,,2.027036643903664,1.0720844385971977,1.2093956318839882,-0.25415917157613627,0.10967243138131738,-0.06809288260241644,0.001676936969058485,0.04400149954784962,0.018214420087079,1.2093958903695834,slow,22,8
3652,2,224,17,14672924,farringdon road,3.8,0.0,5.1,8947.896369,12660.551,1.41491927,51,34,4457.77375,7706.60957,1874.813,1525.773221,9904.216,7176.627473,1.0,1556097306,109670,3.8,cot,1.33500106673234,1.33500106673234,1.62924053973028,18.5,0.7567301733256522,19760,1.0986122886681096,0,5.662960480135945,0.4170118759297006,0.4170118760403105,1.0000254759906781,0.41701187604716067,1.0000021303236448,0.45813437141691016,0.12213223474448827,0.543893575561354,0.2172195092632198,0.6407507126565981,-1.0686762504246756,-1.2461871926882575,-0.8212436116933048,1.2088597565868004,1.2774170259512783,-0.22442819010603107,0.9542880437751533,0.9291372440739284,1.9717867011754886,1.9989958204600602,,2.027036643903664,1.0720844385971977,0.6944056476634518,-0.25415917157613627,0.0275583000547948,-0.06811904775449563,0.001676010017904616,0.06298563752130831,0.03718524018216469,0.69440576573205,slow,30,8
3653,2,224,17,237908,fleet st,6.9,0.0,5.1,8947.896369,12660.551,1.41491927,51,34,4457.77375,7706.60957,491.334,490.4068494,9412.882,7127.754052,1.0,1556097306,109670,6.9,cot,1.9315214116032138,1.9315214116032138,1.62924053973028,18.5,0.7567301733256522,1285,1.0986122886681096,0,5.662960480135945,0.41701187391556577,0.41701187588742133,1.0000262879706676,0.41701187601477224,1.0000029428583668,0.45813436920415684,1.150145945739486,1.0215830486561062,1.2425313492834391,1.1169024155548029,-1.0686762504246756,-1.2461871926882575,-0.8212436116933048,1.2088597565868004,1.2774170259512783,-0.22442819010603107,-0.141617981376056,-0.06884626011995798,1.8188786041947897,1.9778075765513654,,2.027036643903664,1.0720844385971977,0.6944056476634518,-0.25415917157613627,0.01690614031534565,-0.06812244196217834,0.001675889771552928,0.06303883921698906,0.0372384413067297,0.6944057562332094,slow,31,8
3654,2,224,17,2586616722,strand,1.6,0.0,5.1,8947.896369,12660.551,1.41491927,51,34,4457.77375,7706.60957,523.736,516.5429813,8889.146,6613.650137,1.0,1556097306,109670,1.6,cot,0.47000362924573563,0.47000362924573563,1.62924053973028,18.5,0.7567301733256522,35390,0.0,0,5.662960480135945,0.41701188884130463,0.4170118770205782,1.0000147001928705,0.4170118762548231,0.9999913510991703,0.0,-0.6074258827358325,-0.148790544425753,-0.5104211513962904,-0.04970352985710122,-1.0686762504246756,-1.2461871926882575,-0.8212436116933048,1.2088597565868004,1.2774170259512783,-0.22442819010603107,-0.11595113205853874,-0.04365379761093556,1.6558866779688761,1.7549265315466616,,2.027036643903664,1.0720844385971977,-1.2722595685032863,-0.25415917157613627,0.09584393037401473,-0.06809728537141427,0.0016767809924400216,0.062279597073127045,0.036479464972202814,-1.2722596338122318,slow,32,8
3655,2,224,17,108085,st james st,0.2,0.0,5.1,8947.896369,12660.551,1.41491927,51,34,4457.77375,7706.60957,2538.143,2099.965887,6351.003,4533.629371,0.0,1556097306,109670,0.2,cot,-1.6094379124341003,-1.6094379124341003,1.62924053973028,18.5,0.7567301733256522,1776,1.3862943611198906,0,5.662960480135945,0.417011866984849,0.41701187536131834,0.9986133135187071,0.4170118759033212,0.9985900033628999,0.578101199721174,-1.0716901393142186,-1.8139933206888177,-0.9734652081796151,-1.7095457123772142,-1.0686762504246756,-1.2461871926882575,-0.8212436116933048,1.2088597565868004,1.2774170259512783,-0.22442819010603107,1.4797368172394065,1.482598148943354,0.8659909736315382,0.8531687576196447,,2.027036643903664,1.0720844385971977,1.2093956318839882,-0.25415917157613627,-0.01974835772129424,-0.06813412168487305,0.0016754759947841629,-0.02954058117876069,-0.055274491458468356,1.2093957447405468,fast,5,8
3656,2,224,17,2215490966,piccadilly,0.7,0.0,5.1,8947.896369,12660.551,1.41491927,51,34,4457.77375,7706.60957,12.414,11.94057293,6338.589,4544.483483,1.0,1556097306,109670,0.7,cot,-0.35667494393873245,-0.35667494393873245,1.62924053973028,18.5,0.7567301733256522,1778,0.0,0,5.662960480135945,0.41701187484914326,0.41701187595828776,1.000032363537686,0.41701187602978473,1.000009018017639,0.0,-0.9058814762505093,-0.810789176054472,-0.8080923307569992,-0.7095710662383602,-1.0686762504246756,-1.2461871926882575,-0.8212436116933048,1.2088597565868004,1.2774170259512783,-0.22442819010603107,-0.5209886213101765,-0.530037065933195,0.8621276116091291,0.8578743740418773,,2.027036643903664,1.0720844385971977,-1.2722595685032863,-0.25415917157613627,0.02184355378675244,-0.06812086869575054,0.001675945507430398,0.0634369161053262,0.037636215452827554,-1.2722596338122318,fast,6,8
3657,2,224,17,102052,park lane,2.7,0.0,5.1,8947.896369,12660.551,1.41491927,51,34,4457.77375,7706.60957,1778.031,1382.081414,4560.558,3440.368839,1.0,1556097306,109670,2.7,cot,0.9932517730102834,0.9932517730102834,1.62924053973028,18.5,0.7567301733256522,235,0.6931471805599453,0,5.662960480135945,0.4170118762906107,0.41701187606756795,1.0000309075008456,0.4170118760529645,1.0000075616048796,0.2890506063108495,-0.24264682399567206,0.27022304369721295,-0.14660082106653521,0.3679611765256215,-1.0686762504246756,-1.2461871926882575,-0.8212436116933048,1.2088597565868004,1.2774170259512783,-0.22442819010603107,0.8776233622540138,0.7906335636306417,0.30878642906794806,0.37920417045139027,,2.027036643903664,1.0720844385971977,-0.031431968309649005,-0.25415917157613627,0.02946704603696849,-0.06811844262633318,0.0016760315654998294,0.06334151519657313,0.03754085608596815,-0.031431916846350494,slow,33,8
3658,2,224,17,13349591,bayswater road,0.7,0.0,5.1,8947.896369,12660.551,1.41491927,51,34,4457.77375,7706.60957,235.306,178.133078,4325.252,3304.938155,0.0,1556097306,109670,0.7,cot,-0.35667494393873245,-0.35667494393873245,1.62924053973028,18.5,0.7567301733256522,225,0.0,0,5.662960480135945,0.41701187655587363,0.41701187608784274,1.0000257074322578,0.4170118760572301,1.0000023615814662,0.0,-0.9058814762505093,-0.810789176054472,-0.8080923307569992,-0.7095710662383602,-1.0686762504246756,-1.2461871926882575,-0.8212436116933048,1.2088597565868004,1.2774170259512783,-0.22442819010603107,-0.344427440578121,-0.3698450960856408,0.23555682829100158,0.3204904911836067,,2.027036643903664,1.0720844385971977,-1.2722595685032863,-0.25415917157613627,0.030869942676923907,-0.06811799251707279,0.001676047402064169,0.06300080179216432,0.037200381905745504,-1.2722596338122318,fast,34,8
3662,2,225,17,2059790748,Upper thames street,2.2,0.0,18.6,8947.896369,12064.505,1.348306295,45,21,4309.263767,6469.10341,577.471,553.6483876,11325.126,8281.993446,0.0,1556097306,109670,2.2,cot,0.7884573603642703,0.7884573603642703,2.9231615807191558,10.299999999999999,-16.60833464111592,40174,0.0,0,5.780743515792329,0.4170118806939713,0.41701187640196175,1.000076361242438,0.41701187612377383,1.000053013030388,0.0,0.26875984066784514,0.9528781552541901,0.7681737911318732,1.2221642537843982,1.4433373598293153,1.2678754844859057,-1.3659097643296607,1.2088597565868004,1.143527947577871,-0.26572299711924335,-0.07338560684167586,-0.007888116573230186,2.413988226168354,2.478208516544822,,1.9062157361400072,0.6710526124025317,-1.2722595685032863,-0.22619459739679723,0.052755109650775116,-0.06811101893404492,0.0016762944544875726,0.06631968726868749,0.04051681130954969,-1.2722596338122318,slow,2,8
3666,2,225,17,107774,Trafalgar square,0.1,0.0,18.6,8947.896369,12064.505,1.348306295,45,21,4309.263767,6469.10341,457.026,396.1078333,8121.581,5409.028361,1.0,1556097306,109670,0.1,cot,-2.3025850929940455,-2.3025850929940455,2.9231615807191558,10.299999999999999,-16.60833464111592,1354,1.0986122886681096,0,5.780743515792329,0.4170118666647541,0.41701187533702033,0.9999450816473723,0.41701187589817384,0.9999217404959013,0.458134361238326,-0.569654010111192,-1.0989344435862187,-0.5746579401347967,-1.0694738220868782,1.4433373598293153,1.2678754844859057,-1.3659097643296607,1.2088597565868004,1.143527947577871,-0.26572299711924335,-0.16879464535930958,-0.15974052239359443,1.4170127073928727,1.2326831631601318,,1.9062157361400072,0.6710526124025317,0.6944056476634518,-0.22619459739679723,-0.02144124434138706,-0.06813466111156141,0.0016754568844395401,0.05771812422973607,0.03192167528579031,0.6944057220377313,fast,3,8
3667,2,225,17,9512922,Pall mall east,0.1,0.0,18.6,8947.896369,12064.505,1.348306295,45,21,4309.263767,6469.10341,359.296,150.7882343,7762.285,5283.666782,1.0,1556097306,109670,0.1,cot,-2.3025850929940455,-2.3025850929940455,2.9231615807191558,10.299999999999999,-16.60833464111592,19145,1.0986122886681096,0,5.780743515792329,0.41701187474530577,0.4170118691667533,1.0000273754681548,0.41701187602899037,1.000004062633037,0.4581343701157194,-0.569654010111192,-1.0989344435862187,-0.5746579401347967,-1.0694738220868782,1.4433373598293153,1.2678754844859057,-1.3659097643296607,1.2088597565868004,1.143527947577871,-0.26572299711924335,-0.24621027352426741,-0.39620262872907414,1.305196167904913,1.1783347738253422,,1.9062157361400072,0.6710526124025317,0.6944056476634518,-0.22619459739679723,0.021294388188512346,-0.06827164380980429,0.0016759425582458934,0.0631100930792968,0.03731175912332412,0.6944057601463377,fast,4,8
3669,2,225,17,108085,St. James street,0.1,0.0,18.6,8947.896369,12064.505,1.348306295,45,21,4309.263767,6469.10341,1098.596,672.5144639,5995.464,4533.629371,1.0,1556097306,109670,0.1,cot,-2.3025850929940455,-2.3025850929940455,2.9231615807191558,10.299999999999999,-16.60833464111592,1776,1.3862943611198906,0,5.780743515792329,0.417011866984849,0.41701187536131834,0.9986133135187071,0.4170118759033212,0.9985900033628999,0.578101199721174,-0.569654010111192,-1.0989344435862187,-0.5746579401347967,-1.0694738220868782,1.4433373598293153,1.2678754844859057,-1.3659097643296607,1.2088597565868004,1.143527947577871,-0.26572299711924335,0.33941720936075576,0.1066861893049229,0.7553436504411614,0.8531687576196447,,1.9062157361400072,0.6710526124025317,1.2093956318839882,-0.22619459739679723,-0.01974835772129424,-0.06813412168487305,0.0016754759947841629,-0.02954058117876069,-0.055274491458468356,1.2093957447405468,fast,5,8
3670,2,225,17,2215490966,Picadilly,2.0,0.0,18.6,8947.896369,12064.505,1.348306295,45,21,4309.263767,6469.10341,12.414,11.94057293,5983.05,4544.483483,1.0,1556097306,109670,2.0,cot,0.6931471805599453,0.6931471805599453,2.9231615807191558,10.299999999999999,-16.60833464111592,1778,0.0,0,5.780743515792329,0.41701187484914326,0.41701187595828776,1.000032363537686,0.41701187602978473,1.000009018017639,0.0,0.18891090249841297,0.8896119171901381,0.6402850548207617,1.1515031611745485,1.4433373598293153,1.2678754844859057,-1.3659097643296607,1.2088597565868004,1.143527947577871,-0.26572299711924335,-0.5209886213101765,-0.530037065933195,0.7514802884187523,0.8578743740418773,,1.9062157361400072,0.6710526124025317,-1.2722595685032863,-0.22619459739679723,0.02184355378675244,-0.06812086869575054,0.001675945507430398,0.0634369161053262,0.037636215452827554,-1.2722596338122318,slow,6,8
3671,2,225,17,2215490966,Hyde park corner,0.8,0.0,18.6,8947.896369,12064.505,1.348306295,45,21,4309.263767,6469.10341,0.0,11.94057293,5983.05,4544.483483,1.0,1556097306,109670,0.8,cot,-0.2231435513142097,-0.2231435513142097,2.9231615807191558,10.299999999999999,-16.60833464111592,1778,0.0,0,5.780743515792329,0.41701187484914326,0.41701187595828776,1.000032363537686,0.41701187602978473,1.000009018017639,0.0,-0.29018272651817967,0.281384467639107,-0.12704736304590672,0.47218323548106567,1.4433373598293153,1.2678754844859057,-1.3659097643296607,1.2088597565868004,1.143527947577871,-0.26572299711924335,-0.5308222200827108,-0.530037065933195,0.7514802884187523,0.8578743740418773,,1.9062157361400072,0.6710526124025317,-1.2722595685032863,-0.22619459739679723,0.02184355378675244,-0.06812086869575054,0.001675945507430398,0.0634369161053262,0.037636215452827554,-1.2722596338122318,slow,6,8
